ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,Family_Size,Total_Spending,Total_Purchases,Accepted_Campaigns,Children,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
640,1951,2,3,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,75,4679,2,1026,23,0,1,2,-1,2.6559915069341784,2.2302624008193677
4252,1965,2,3,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,61,4302,2,301,11,0,1,3,3,-1.089586597756469,0.25750183637555724
8432,1956,2,5,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,70,4857,3,684,19,0,2,3,-1,-0.9562792296489059,4.727994673046635
6218,1965,2,3,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,61,4821,2,499,16,1,1,2,-1,0.1956001532051223,1.4635511142984703
6905,1994,2,5,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,32,4880,1,1004,20,0,0,2,-1,2.701969092819449,-2.3280466905413633
5922,1974,4,3,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,52,4463,2,218,10,0,1,3,3,-1.7474265990404367,0.15720869492117157
3598,1972,2,3,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,54,4606,2,606,18,0,1,2,-1,0.4645817558243799,1.01452601187508
6116,1968,0,3,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,58,4563,2,75,5,0,1,0,-1,-1.8807323840745436,-0.8636904315389671
6263,1968,2,5,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,58,4880,4,106,6,0,3,3,-1,-3.9550437287732203,2.780340783730183
10486,1948,2,3,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,78,4600,1,990,16,0,0,2,-1,3.1158164578074263,-0.04575939856146616
2410,1969,2,4,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,57,4362,1,1097,15,0,0,2,-1,2.9319520210632786,-1.6520642265284158
193,1996,1,3,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,30,4336,1,16,3,1,0,0,-1,-1.9781213668397668,-4.52112445095732
3363,1974,0,3,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,52,4308,1,34,4,0,0,0,-1,-2.1621228895918967,-2.9818570215623232
8278,1990,4,3,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,36,4876,1,1711,15,0,0,1,-1,3.33202727705752,-1.8699886175282077
10660,1957,3,3,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,69,4372,3,438,14,1,2,3,-1,-0.9657669756233207,2.9233173645785393
8686,1979,1,5,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,47,4741,2,75,5,0,1,0,1,-2.814747354825855,-1.787975379682441
1604,1960,3,3,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,66,4432,2,225,10,0,1,3,3,-1.3311578883094466,0.8530128747995337
5907,1952,3,3,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,74,4807,3,18,3,0,2,3,0,-3.7077128572516496,1.4683239627527698
10669,1981,2,3,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,45,4612,2,470,15,0,1,2,-1,0.0680381341389563,-0.28939088228860266
2918,1981,2,2,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,45,4646,3,91,6,0,2,3,0,-3.2952729962610414,0.09360997893859643
5735,1991,3,4,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,35,4340,1,2525,17,1,0,1,-1,6.6877323239868405,-2.6670406847644323
359,1950,2,5,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,76,4736,2,504,16,0,1,2,-1,-0.40419599307596327,2.3735249989119045
8387,1957,2,3,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,69,4744,2,235,10,0,1,3,5,-1.337415207958274,0.7882180862961277
1829,1961,4,2,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,65,4730,2,1232,18,1,1,2,-1,1.4034087565285276,2.6727684004872527
3839,1958,1,4,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,68,4626,3,88,7,0,2,3,0,-3.0090903224822756,1.608406806369874
9392,1971,2,4,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,4256,2,17,3,0,1,0,1,-3.2077556983562996,-1.7996047347831494
2292,1985,2,4,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,41,4535,2,24,4,0,1,0,1,-2.9783934354574635,-2.458312514216397
10466,1965,2,3,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,61,4515,3,60,5,0,2,3,0,-3.1181265571541226,0.7216591235546215
9855,1952,4,4,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,74,4512,2,1020,25,1,1,2,-1,2.6396509306364666,2.424372511665413
4088,1962,4,5,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,64,4774,2,155,8,0,1,3,3,-1.9958452956056798,0.7504871660783072
5231,1974,0,3,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,52,4326,3,51,4,0,2,3,-1,-3.1263605681227977,0.4485722596193722
590,1970,3,2,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,56,4758,1,1812,15,0,0,1,-1,4.26366431183765,-1.158365050339564
8732,1969,3,6,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,57,4793,2,1461,21,2,1,1,-1,3.4754747691583763,2.179424623477734
2315,1960,2,2,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,66,4274,2,96,5,0,1,3,3,-1.6810933928295742,-0.188918380847401
3515,1952,2,4,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,74,4336,2,160,8,0,1,3,3,-1.3934380877408614,0.8210475987702831
2245,1969,3,3,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,57,4637,3,139,7,0,2,3,0,-2.9261693871326075,1.0675837181381216
6283,1968,3,2,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,58,4638,2,908,21,0,1,2,-1,1.320585442216686,1.6441183451244583
2246,1965,0,3,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,61,4505,2,183,7,0,1,3,-1,-1.366965444110724,-0.38992333584412064
6606,1969,3,3,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,57,4659,2,1161,17,1,1,2,-1,1.1057864084306548,0.789757950547471
5545,1972,4,3,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,54,4289,1,988,13,0,0,2,-1,1.8713783238741128,-1.4604570249655862
7342,1961,0,6,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,65,4862,2,1072,24,0,1,2,-1,3.89122844560744,1.359448821471944
837,1977,2,3,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,49,4495,3,174,8,0,2,3,0,-2.5256441503096636,0.5730874718437038
9500,1959,2,3,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,67,4724,2,758,19,0,1,2,-1,1.5383733384920657,1.9040797929247428
3602,1958,3,3,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,68,4384,2,195,9,0,1,3,3,-1.3327736248082276,0.6946123330704159
234,1979,2,2,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,47,4831,2,31,4,1,1,0,6,-2.776432996197387,-2.0292899687431127
2995,1957,3,5,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,69,4520,1,1084,16,0,0,2,-1,2.3693848506141975,-0.737352162545095
1118,1956,3,3,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,70,4698,2,685,19,1,1,2,-1,0.5679992913754265,2.2452013983135517
7789,1965,4,3,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,61,4423,1,1672,25,1,0,1,-1,5.619530776846974,-0.6088522179862375
3068,1990,2,3,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,36,4447,1,43,5,0,0,0,2,-2.0225379468341638,-3.5977157816369174
8955,1957,4,5,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,69,4337,3,49,4,1,2,3,-1,-2.6631249233654044,1.7788790048061405
945,1965,2,5,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,61,4607,2,133,7,0,1,3,3,-2.0978889662636973,0.20833692907159373
5644,1957,2,5,42213.0,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,69,4464,2,363,13,1,1,3,-1,-0.4190006957598142,1.502719601882107
7192,1955,2,5,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,71,4644,2,545,16,0,1,2,-1,1.3201716051569667,1.1773864604529192
2324,1972,2,5,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,54,4449,2,1065,29,1,1,2,-1,3.3685065819462725,1.245684853498878
697,1969,2,5,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,57,4678,1,2047,20,1,0,1,-1,5.189033143960923,-1.0887810341340747
3439,1972,2,3,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,54,4810,3,296,10,0,2,3,0,-2.1309772479354425,1.6474110817427532
1506,1975,2,4,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,51,4570,3,140,7,0,2,3,0,-2.951547511409108,0.6887829852045555
232,1965,2,4,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,61,4551,2,530,16,0,1,2,-1,0.6478405517894043,0.5817829456623717
8876,1963,4,5,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,63,4894,3,152,8,0,2,3,-1,-3.188973807335105,2.2198784754831884
4500,1991,4,5,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,35,4470,1,1598,23,0,0,1,-1,3.757561517752472,-1.7802807691068083
9739,1963,2,4,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,63,4730,2,114,6,0,1,3,3,-2.165462731498955,0.20102100388581487
10395,1986,1,4,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,40,4880,2,101,7,0,1,0,1,-2.618251908372917,-1.8850947534676865
1176,1973,2,3,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,53,4484,2,25,3,0,1,0,1,-3.2113285907964535,-1.7733712034184586
1627,1957,0,2,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,69,4723,1,789,21,1,0,1,-1,3.7599558604656775,-0.7378130623201193
938,1981,2,3,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,45,4538,3,87,5,1,2,3,-1,-3.203233434110062,-0.27010976035110207
2740,1958,4,6,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,68,4484,3,90,7,0,2,3,0,-3.0067411275352973,1.908070738528801
257,1959,4,3,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,67,4631,2,1215,18,0,1,2,-1,1.6566656898587324,1.9887369127059533
4058,1955,4,4,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,71,4464,1,811,21,1,0,2,-1,2.288219016768178,0.9641321340910951
7736,1986,2,3,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,40,4819,2,61,5,1,1,0,6,-2.394486511492825,-2.3508111286670026
8210,1975,3,3,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,51,4522,2,405,13,0,1,3,7,-0.6683080137936745,0.804888663346877
833,1955,3,3,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,71,4295,3,72,6,0,2,3,0,-3.3451533205376087,1.734729438305314
6230,1971,2,2,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,55,4703,3,189,9,0,2,3,0,-2.943103563764501,1.5402206125786326
7325,1986,4,5,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,40,4569,2,40,4,0,1,0,1,-2.794047510177343,-2.1602021847383663
1307,1978,2,2,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,48,4344,2,63,7,0,1,0,7,-2.0562757851234976,-0.6739080028230009
1502,1983,2,5,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,43,4669,2,52,5,0,1,0,1,-2.99828386568773,-1.8778792443890757
6211,1976,4,5,37395.0,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,50,4262,2,39,4,0,1,0,1,-2.855433668309759,-1.6948029589360865
843,1971,2,3,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,55,4238,2,805,21,0,1,2,-1,1.1695666087799428,0.32523585001286187
4174,1956,3,5,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,70,4277,2,130,7,0,1,3,3,-1.5396443851012487,0.45090138260654183
9757,1972,2,5,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,54,4472,1,1631,23,3,0,1,-1,6.302828760723893,-0.7277925324626194
6918,1989,2,3,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,37,4564,2,34,4,0,1,0,1,-3.169820068616607,-2.597756928118445
286,1952,2,4,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,74,4416,3,152,8,0,2,3,0,-2.7539576608460243,2.079317920301499
11086,1984,1,4,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,42,4366,2,21,4,0,1,0,1,-3.125951600123437,-2.585916308093024
1921,1967,4,3,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,59,4473,4,71,5,0,3,3,-1,-3.983477543057535,1.8364096205468008
4138,1962,2,4,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,64,4240,2,899,22,1,1,2,-1,3.304333784138906,0.681065798275416
7718,1947,3,5,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,79,4274,1,711,9,0,0,2,-1,1.2791443167998406,-0.7936331341380355
1291,1978,4,5,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,48,4898,2,351,12,0,1,0,-1,-1.5373950277764161,-0.1708758294873728
6862,1971,2,2,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,55,4246,1,8,0,0,0,0,-1,-4.280119959516278,-0.2540359008788545
4136,1992,1,4,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,34,4777,2,119,7,0,1,0,1,-2.784691922757573,-2.08222605645014
803,1968,2,5,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,58,4654,3,21,3,0,2,3,0,-3.487791309570983,0.25507083219597654
4298,1973,4,5,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,4301,2,10,3,0,1,0,1,-3.3356600782867574,-1.5854481401767886
10833,1975,2,3,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,51,4240,2,973,24,1,1,2,-1,1.839760565723161,1.6035886782924378
9606,1965,4,3,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,61,4510,1,1536,12,2,0,1,-1,4.059623359241539,-1.3940836822686715
8534,1952,2,3,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,74,4552,3,992,24,1,2,2,-1,1.9221177210956553,4.639429376599078
5153,1967,4,3,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,59,4696,2,1529,32,1,1,2,-1,4.499718614477119,2.4500559731755938
961,1972,2,3,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,54,4494,2,860,15,0,1,2,-1,1.6271287681241924,0.32405690560665107
5011,1963,2,2,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,63,4458,2,928,21,0,1,2,-1,1.6149998802960936,1.6837004955006294
6653,1970,4,3,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,56,4903,3,418,14,0,2,3,-1,-1.7067065000741506,2.3149052375330457
9094,1955,0,3,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,71,4899,2,587,14,0,1,2,-1,0.3232415393401098,1.601707222920294
810,1975,2,3,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,51,4252,2,641,17,0,1,2,-1,1.8316735070125805,-0.06555485922006846
5493,1976,2,3,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,50,4306,3,23,3,1,2,3,-1,-3.407592199952498,-0.521495948953347
2147,1969,2,5,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,57,4521,1,2279,22,2,0,1,-1,8.239395609642711,-1.6130190040433177
5107,1973,4,2,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,53,4245,3,49,4,1,2,3,-1,-3.126097224731944,0.06670809572828376
3979,1983,4,2,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,43,4607,1,1779,16,1,0,1,-1,4.126649179049645,-1.6539497913967611
6049,1982,3,5,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,44,4410,1,1804,26,2,0,1,-1,5.820969010260467,-1.3841726352041541
8147,1960,2,3,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,66,4562,3,48,5,0,2,3,0,-3.6178631052966503,1.303389387237993
1857,1952,2,4,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,74,4319,3,83,5,0,2,3,0,-3.227109708031047,1.5114741284365178
3910,1975,2,2,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,51,4468,1,1862,17,3,0,1,-1,7.321153109371142,-2.797687920194679
5207,1963,4,3,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,63,4847,3,793,19,0,2,3,-1,-0.5335000496871547,4.345899223687544
11114,1970,2,5,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,56,4710,2,84,6,0,1,0,1,-2.648667662839636,-0.9030234437967877
5429,1948,4,3,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,78,4517,2,183,9,0,1,3,3,-1.5322105915942326,1.3856008043852686
9400,1958,0,4,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,68,4212,1,1383,18,0,0,2,-1,3.0725425308683967,-0.7372732688163778
1740,1944,2,3,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,82,4287,1,999,14,1,0,2,-1,2.091606956575711,0.6218105078758105
7488,1963,3,4,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,63,4727,2,825,21,0,1,2,-1,1.8094547079837557,1.6281682751677702
195,1972,2,4,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,54,4876,2,246,10,1,1,0,-1,-1.5055158596533724,-0.48467463209060047
635,1966,3,3,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,60,4671,3,610,17,0,2,3,-1,-1.2586783635961025,3.50528658884238
7527,1968,3,2,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,58,4789,2,76,6,0,1,0,1,-2.6813647615826044,-0.6616856653509081
10319,1971,2,3,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,55,4692,2,1286,18,1,1,2,-1,1.685430246934146,1.8307538223619657
2296,1975,3,3,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,51,4399,2,30,3,1,1,0,6,-2.635029359731282,-2.0371464176935796
10637,1964,2,3,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,62,4748,4,99,6,0,3,3,-1,-3.9135147276091424,2.908700475564512
2931,1978,2,2,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,48,4850,1,1192,22,1,0,1,-1,4.373890871083133,-1.2552262681488788
907,1975,2,3,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,51,4416,2,362,13,0,1,3,7,-1.006142869607764,0.5684968131113746
3698,1983,2,5,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,43,4893,1,2130,18,1,0,1,-1,6.63642909769128,-2.028129537804955
9516,1971,0,2,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,55,4884,1,1229,26,2,0,1,-1,4.998401676796986,-0.13043352501561004
679,1957,4,3,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,69,4851,3,38,4,0,2,3,0,-3.6325715986735583,1.6272210777439664
7384,1951,3,5,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,75,4547,1,485,15,0,0,2,-1,0.6475466922012818,0.07958665097913825
5043,1951,1,3,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,75,4805,1,434,11,0,0,2,-1,0.6180778339582494,-0.5345780862717727
5267,1970,2,2,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,56,4676,2,44,4,0,1,0,1,-2.900764918223938,-1.452337114166888
339,1972,4,3,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,54,4787,2,496,16,1,1,2,-1,0.10745656170654175,1.470631072220095
2516,1969,0,3,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,57,4590,3,78,5,0,2,3,-1,-2.9953228326486308,0.2380614032122906
9010,1972,3,3,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,54,4708,1,2346,22,3,0,1,-1,8.353880916206474,-1.3778759103932259
378,1971,2,3,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,55,4750,1,794,19,0,0,2,-1,2.367978547458217,-0.7765080195516936
4808,1956,2,3,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,70,4501,1,17,3,0,0,0,2,-2.1494101834874564,-1.758152148012469
5068,1971,2,4,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4537,2,26,4,0,1,0,1,-3.2358776640255114,-1.472912481335349
7628,1973,0,3,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,53,4307,2,76,6,0,1,0,1,-2.4784728538671925,-1.737348735334148
